,date,Granularidad,Indicador,Unidad,Valor
2134,26-07-2005,Diario,UVR,UVR,"151,9235"
2135,27-07-2005,Diario,UVR,UVR,"151,943"
2136,28-07-2005,Diario,UVR,UVR,"151,9626"
2137,29-07-2005,Diario,UVR,UVR,"151,9822"
2138,30-07-2005,Diario,UVR,UVR,"152,0017"
2139,31-07-2005,Diario,UVR,UVR,"152,0213"
2140,01-08-2005,Diario,UVR,UVR,"152,0409"
2141,02-08-2005,Diario,UVR,UVR,"152,0605"
2142,03-08-2005,Diario,UVR,UVR,"152,08"
2143,04-08-2005,Diario,UVR,UVR,"152,0996"
2144,05-08-2005,Diario,UVR,UVR,"152,1192"
2145,06-08-2005,Diario,UVR,UVR,"152,1388"
2146,07-08-2005,Diario,UVR,UVR,"152,1584"
2147,08-08-2005,Diario,UVR,UVR,"152,178"
2148,09-08-2005,Diario,UVR,UVR,"152,1976"
2149,10-08-2005,Diario,UVR,UVR,"152,2172"
2150,11-08-2005,Diario,UVR,UVR,"152,2368"
2151,12-08-2005,Diario,UVR,UVR,"152,2564"
2152,13-08-2005,Diario,UVR,UVR,"152,276"
2153,14-08-2005,Diario,UVR,UVR,"152,2956"
2154,15-08-2005,Diario,UVR,UVR,"152,3152"
2155,16-08-2005,Diario,UVR,UVR,"152,3177"
2156,17-08-2005,Diario,UVR,UVR,"152,3201"
2157,18-08-2005,Diario,UVR,UVR,"152,3226"
2158,19-08-2005,Diario,UVR,UVR,"152,325"
2159,20-08-2005,Diario,UVR,UVR,"152,3275"
2160,21-08-2005,Diario,UVR,UVR,"152,3299"
2161,22-08-2005,Diario,UVR,UVR,"152,3324"
2162,23-08-2005,Diario,UVR,UVR,"152,3348"
2163,24-08-2005,Diario,UVR,UVR,"152,3373"
2164,25-08-2005,Diario,UVR,UVR,"152,3398"
2165,26-08-2005,Diario,UVR,UVR,"152,3422"
2166,27-08-2005,Diario,UVR,UVR,"152,3447"
2167,28-08-2005,Diario,UVR,UVR,"152,3471"
2168,29-08-2005,Diario,UVR,UVR,"152,3496"
2169,30-08-2005,Diario,UVR,UVR,"152,352"
2170,31-08-2005,Diario,UVR,UVR,"152,3545"
2171,01-09-2005,Diario,UVR,UVR,"152,357"
2172,02-09-2005,Diario,UVR,UVR,"152,3594"
2173,03-09-2005,Diario,UVR,UVR,"152,3619"
2174,04-09-2005,Diario,UVR,UVR,"152,3643"
2175,05-09-2005,Diario,UVR,UVR,"152,3668"
2176,06-09-2005,Diario,UVR,UVR,"152,3692"
2177,07-09-2005,Diario,UVR,UVR,"152,3717"
2178,08-09-2005,Diario,UVR,UVR,"152,3742"
2179,09-09-2005,Diario,UVR,UVR,"152,3766"
2180,10-09-2005,Diario,UVR,UVR,"152,3791"
2181,11-09-2005,Diario,UVR,UVR,"152,3815"
2182,12-09-2005,Diario,UVR,UVR,"152,384"
2183,13-09-2005,Diario,UVR,UVR,"152,3864"
2184,14-09-2005,Diario,UVR,UVR,"152,3889"
2185,15-09-2005,Diario,UVR,UVR,"152,3914"
2186,16-09-2005,Diario,UVR,UVR,"152,3914"
2187,17-09-2005,Diario,UVR,UVR,"152,3914"
2188,18-09-2005,Diario,UVR,UVR,"152,3914"
2189,19-09-2005,Diario,UVR,UVR,"152,3914"
2190,20-09-2005,Diario,UVR,UVR,"152,3914"
2191,21-09-2005,Diario,UVR,UVR,"152,3914"
2192,22-09-2005,Diario,UVR,UVR,"152,3914"
2193,23-09-2005,Diario,UVR,UVR,"152,3914"
2194,24-09-2005,Diario,UVR,UVR,"152,3914"
2195,25-09-2005,Diario,UVR,UVR,"152,3914"
2196,26-09-2005,Diario,UVR,UVR,"152,3914"
2197,27-09-2005,Diario,UVR,UVR,"152,3914"
2198,28-09-2005,Diario,UVR,UVR,"152,3914"
2199,29-09-2005,Diario,UVR,UVR,"152,3914"
2200,30-09-2005,Diario,UVR,UVR,"152,3914"
2201,01-10-2005,Diario,UVR,UVR,"152,3914"
2202,02-10-2005,Diario,UVR,UVR,"152,3914"
2203,03-10-2005,Diario,UVR,UVR,"152,3914"
2204,04-10-2005,Diario,UVR,UVR,"152,3914"
2205,05-10-2005,Diario,UVR,UVR,"152,3914"
2206,06-10-2005,Diario,UVR,UVR,"152,3914"
2207,07-10-2005,Diario,UVR,UVR,"152,3914"
2208,08-10-2005,Diario,UVR,UVR,"152,3914"
2209,09-10-2005,Diario,UVR,UVR,"152,3914"
2210,10-10-2005,Diario,UVR,UVR,"152,3914"
2211,11-10-2005,Diario,UVR,UVR,"152,3914"
2212,12-10-2005,Diario,UVR,UVR,"152,3914"
2213,13-10-2005,Diario,UVR,UVR,"152,3914"
2214,14-10-2005,Diario,UVR,UVR,"152,3914"
2215,15-10-2005,Diario,UVR,UVR,"152,3914"
2216,16-10-2005,Diario,UVR,UVR,"152,4125"
2217,17-10-2005,Diario,UVR,UVR,"152,4336"
2218,18-10-2005,Diario,UVR,UVR,"152,4547"
2219,19-10-2005,Diario,UVR,UVR,"152,4758"
2220,20-10-2005,Diario,UVR,UVR,"152,4969"
2221,21-10-2005,Diario,UVR,UVR,"152,518"
2222,22-10-2005,Diario,UVR,UVR,"152,5391"
2223,23-10-2005,Diario,UVR,UVR,"152,5602"
2224,24-10-2005,Diario,UVR,UVR,"152,5814"
2225,25-10-2005,Diario,UVR,UVR,"152,6025"
2226,26-10-2005,Diario,UVR,UVR,"152,6236"
2227,27-10-2005,Diario,UVR,UVR,"152,6447"
2228,28-10-2005,Diario,UVR,UVR,"152,6659"
2229,29-10-2005,Diario,UVR,UVR,"152,687"
2230,30-10-2005,Diario,UVR,UVR,"152,7081"
2231,31-10-2005,Diario,UVR,UVR,"152,7293"
2232,01-11-2005,Diario,UVR,UVR,"152,7504"
2233,02-11-2005,Diario,UVR,UVR,"152,7715"
2234,03-11-2005,Diario,UVR,UVR,"152,7927"
2235,04-11-2005,Diario,UVR,UVR,"152,8138"
2236,05-11-2005,Diario,UVR,UVR,"152,835"
2237,06-11-2005,Diario,UVR,UVR,"152,8561"
2238,07-11-2005,Diario,UVR,UVR,"152,8773"
2239,08-11-2005,Diario,UVR,UVR,"152,8985"
2240,09-11-2005,Diario,UVR,UVR,"152,9196"
2241,10-11-2005,Diario,UVR,UVR,"152,9408"
2242,11-11-2005,Diario,UVR,UVR,"152,962"
2243,12-11-2005,Diario,UVR,UVR,"152,9831"
2244,13-11-2005,Diario,UVR,UVR,"153,0043"
2245,14-11-2005,Diario,UVR,UVR,"153,0255"
2246,15-11-2005,Diario,UVR,UVR,"153,0467"
2247,16-11-2005,Diario,UVR,UVR,"153,0584"
2248,17-11-2005,Diario,UVR,UVR,"153,0701"
2249,18-11-2005,Diario,UVR,UVR,"153,0819"
2250,19-11-2005,Diario,UVR,UVR,"153,0936"
2251,20-11-2005,Diario,UVR,UVR,"153,1053"
2252,21-11-2005,Diario,UVR,UVR,"153,117"
2253,22-11-2005,Diario,UVR,UVR,"153,1288"
2254,23-11-2005,Diario,UVR,UVR,"153,1405"
2255,24-11-2005,Diario,UVR,UVR,"153,1522"
2256,25-11-2005,Diario,UVR,UVR,"153,1639"
2257,26-11-2005,Diario,UVR,UVR,"153,1757"
2258,27-11-2005,Diario,UVR,UVR,"153,1874"
2259,28-11-2005,Diario,UVR,UVR,"153,1991"
2260,29-11-2005,Diario,UVR,UVR,"153,2109"
2261,30-11-2005,Diario,UVR,UVR,"153,2226"
2262,01-12-2005,Diario,UVR,UVR,"153,2343"
2263,02-12-2005,Diario,UVR,UVR,"153,2461"
2264,03-12-2005,Diario,UVR,UVR,"153,2578"
2265,04-12-2005,Diario,UVR,UVR,"153,2695"
2266,05-12-2005,Diario,UVR,UVR,"153,2813"
2267,06-12-2005,Diario,UVR,UVR,"153,293"
2268,07-12-2005,Diario,UVR,UVR,"153,3048"
2269,08-12-2005,Diario,UVR,UVR,"153,3165"
2270,09-12-2005,Diario,UVR,UVR,"153,3282"
2271,10-12-2005,Diario,UVR,UVR,"153,34"
2272,11-12-2005,Diario,UVR,UVR,"153,3517"
2273,12-12-2005,Diario,UVR,UVR,"153,3635"
2274,13-12-2005,Diario,UVR,UVR,"153,3752"
2275,14-12-2005,Diario,UVR,UVR,"153,387"
2276,15-12-2005,Diario,UVR,UVR,"153,3987"
2277,16-12-2005,Diario,UVR,UVR,"153,4041"
2278,17-12-2005,Diario,UVR,UVR,"153,4096"
2279,18-12-2005,Diario,UVR,UVR,"153,415"
2280,19-12-2005,Diario,UVR,UVR,"153,4205"
2281,20-12-2005,Diario,UVR,UVR,"153,4259"
2282,21-12-2005,Diario,UVR,UVR,"153,4313"
2283,22-12-2005,Diario,UVR,UVR,"153,4368"
2284,23-12-2005,Diario,UVR,UVR,"153,4422"
2285,24-12-2005,Diario,UVR,UVR,"153,4477"
2286,25-12-2005,Diario,UVR,UVR,"153,4531"
2287,26-12-2005,Diario,UVR,UVR,"153,4586"
2288,27-12-2005,Diario,UVR,UVR,"153,464"
2289,28-12-2005,Diario,UVR,UVR,"153,4694"
2290,29-12-2005,Diario,UVR,UVR,"153,4749"
2291,30-12-2005,Diario,UVR,UVR,"153,4803"
2292,31-12-2005,Diario,UVR,UVR,"153,4858"
2293,01-01-2006,Diario,UVR,UVR,"153,4912"
2294,02-01-2006,Diario,UVR,UVR,"153,4967"
2295,03-01-2006,Diario,UVR,UVR,"153,5021"
2296,04-01-2006,Diario,UVR,UVR,"153,5075"
2297,05-01-2006,Diario,UVR,UVR,"153,513"
2298,06-01-2006,Diario,UVR,UVR,"153,5184"
2299,07-01-2006,Diario,UVR,UVR,"153,5239"
2300,08-01-2006,Diario,UVR,UVR,"153,5293"
2301,09-01-2006,Diario,UVR,UVR,"153,5348"
2302,10-01-2006,Diario,UVR,UVR,"153,5402"
2303,11-01-2006,Diario,UVR,UVR,"153,5457"
2304,12-01-2006,Diario,UVR,UVR,"153,5511"
2305,13-01-2006,Diario,UVR,UVR,"153,5565"
2306,14-01-2006,Diario,UVR,UVR,"153,562"
2307,15-01-2006,Diario,UVR,UVR,"153,5674"
2308,16-01-2006,Diario,UVR,UVR,"153,5709"
2309,17-01-2006,Diario,UVR,UVR,"153,5743"
2310,18-01-2006,Diario,UVR,UVR,"153,5778"
2311,19-01-2006,Diario,UVR,UVR,"153,5813"
2312,20-01-2006,Diario,UVR,UVR,"153,5847"
2313,21-01-2006,Diario,UVR,UVR,"153,5882"
2314,22-01-2006,Diario,UVR,UVR,"153,5917"
2315,23-01-2006,Diario,UVR,UVR,"153,5951"
2316,24-01-2006,Diario,UVR,UVR,"153,5986"
2317,25-01-2006,Diario,UVR,UVR,"153,6021"
2318,26-01-2006,Diario,UVR,UVR,"153,6055"
2319,27-01-2006,Diario,UVR,UVR,"153,609"
2320,28-01-2006,Diario,UVR,UVR,"153,6125"
2321,29-01-2006,Diario,UVR,UVR,"153,6159"
2322,30-01-2006,Diario,UVR,UVR,"153,6194"
2323,31-01-2006,Diario,UVR,UVR,"153,6229"
2324,01-02-2006,Diario,UVR,UVR,"153,6263"
2325,02-02-2006,Diario,UVR,UVR,"153,6298"
2326,03-02-2006,Diario,UVR,UVR,"153,6333"
2327,04-02-2006,Diario,UVR,UVR,"153,6367"
2328,05-02-2006,Diario,UVR,UVR,"153,6402"
2329,06-02-2006,Diario,UVR,UVR,"153,6437"
2330,07-02-2006,Diario,UVR,UVR,"153,6471"
2331,08-02-2006,Diario,UVR,UVR,"153,6506"
2332,09-02-2006,Diario,UVR,UVR,"153,6541"
2333,10-02-2006,Diario,UVR,UVR,"153,6576"
2334,11-02-2006,Diario,UVR,UVR,"153,661"
2335,12-02-2006,Diario,UVR,UVR,"153,6645"
2336,13-02-2006,Diario,UVR,UVR,"153,668"
2337,14-02-2006,Diario,UVR,UVR,"153,6714"
2338,15-02-2006,Diario,UVR,UVR,"153,6749"
2339,16-02-2006,Diario,UVR,UVR,"153,7045"
2340,17-02-2006,Diario,UVR,UVR,"153,734"
2341,18-02-2006,Diario,UVR,UVR,"153,7636"
2342,19-02-2006,Diario,UVR,UVR,"153,7932"
2343,20-02-2006,Diario,UVR,UVR,"153,8228"
2344,21-02-2006,Diario,UVR,UVR,"153,8523"
2345,22-02-2006,Diario,UVR,UVR,"153,8819"
2346,23-02-2006,Diario,UVR,UVR,"153,9115"
2347,24-02-2006,Diario,UVR,UVR,"153,9411"
2348,25-02-2006,Diario,UVR,UVR,"153,9708"
2349,26-02-2006,Diario,UVR,UVR,"154,0004"
2350,27-02-2006,Diario,UVR,UVR,"154,03"
2351,28-02-2006,Diario,UVR,UVR,"154,0596"
2352,01-03-2006,Diario,UVR,UVR,"154,0893"
2353,02-03-2006,Diario,UVR,UVR,"154,1189"
2354,03-03-2006,Diario,UVR,UVR,"154,1485"
2355,04-03-2006,Diario,UVR,UVR,"154,1782"
2356,05-03-2006,Diario,UVR,UVR,"154,2079"
2357,06-03-2006,Diario,UVR,UVR,"154,2375"
2358,07-03-2006,Diario,UVR,UVR,"154,2672"
2359,08-03-2006,Diario,UVR,UVR,"154,2969"
2360,09-03-2006,Diario,UVR,UVR,"154,3265"
2361,10-03-2006,Diario,UVR,UVR,"154,3562"
2362,11-03-2006,Diario,UVR,UVR,"154,3859"
2363,12-03-2006,Diario,UVR,UVR,"154,4156"
2364,13-03-2006,Diario,UVR,UVR,"154,4453"
2365,14-03-2006,Diario,UVR,UVR,"154,475"
2366,15-03-2006,Diario,UVR,UVR,"154,5047"
2367,16-03-2006,Diario,UVR,UVR,"154,5375"
2368,17-03-2006,Diario,UVR,UVR,"154,5703"
2369,18-03-2006,Diario,UVR,UVR,"154,6031"
2370,19-03-2006,Diario,UVR,UVR,"154,6359"
2371,20-03-2006,Diario,UVR,UVR,"154,6687"
2372,21-03-2006,Diario,UVR,UVR,"154,7015"
2373,22-03-2006,Diario,UVR,UVR,"154,7344"
2374,23-03-2006,Diario,UVR,UVR,"154,7672"
2375,24-03-2006,Diario,UVR,UVR,"154,8001"
2376,25-03-2006,Diario,UVR,UVR,"154,8329"
2377,26-03-2006,Diario,UVR,UVR,"154,8658"
2378,27-03-2006,Diario,UVR,UVR,"154,8986"
2379,28-03-2006,Diario,UVR,UVR,"154,9315"
2380,29-03-2006,Diario,UVR,UVR,"154,9644"
2381,30-03-2006,Diario,UVR,UVR,"154,9973"
2382,31-03-2006,Diario,UVR,UVR,"155,0302"
2383,01-04-2006,Diario,UVR,UVR,"155,0631"
2384,02-04-2006,Diario,UVR,UVR,"155,096"
2385,03-04-2006,Diario,UVR,UVR,"155,1289"
2386,04-04-2006,Diario,UVR,UVR,"155,1618"
2387,05-04-2006,Diario,UVR,UVR,"155,1948"
2388,06-04-2006,Diario,UVR,UVR,"155,2277"
2389,07-04-2006,Diario,UVR,UVR,"155,2606"
2390,08-04-2006,Diario,UVR,UVR,"155,2936"
2391,09-04-2006,Diario,UVR,UVR,"155,3265"
2392,10-04-2006,Diario,UVR,UVR,"155,3595"
2393,11-04-2006,Diario,UVR,UVR,"155,3925"
2394,12-04-2006,Diario,UVR,UVR,"155,4255"
2395,13-04-2006,Diario,UVR,UVR,"155,4584"
2396,14-04-2006,Diario,UVR,UVR,"155,4914"
2397,15-04-2006,Diario,UVR,UVR,"155,5244"
2398,16-04-2006,Diario,UVR,UVR,"155,5606"
2399,17-04-2006,Diario,UVR,UVR,"155,5967"
2400,18-04-2006,Diario,UVR,UVR,"155,6329"
2401,19-04-2006,Diario,UVR,UVR,"155,6691"
2402,20-04-2006,Diario,UVR,UVR,"155,7053"
2403,21-04-2006,Diario,UVR,UVR,"155,7415"
2404,22-04-2006,Diario,UVR,UVR,"155,7777"
2405,23-04-2006,Diario,UVR,UVR,"155,814"
2406,24-04-2006,Diario,UVR,UVR,"155,8502"
2407,25-04-2006,Diario,UVR,UVR,"155,8864"
2408,26-04-2006,Diario,UVR,UVR,"155,9227"
2409,27-04-2006,Diario,UVR,UVR,"155,959"
2410,28-04-2006,Diario,UVR,UVR,"155,9952"
2411,29-04-2006,Diario,UVR,UVR,"156,0315"
2412,30-04-2006,Diario,UVR,UVR,"156,0678"
2413,01-05-2006,Diario,UVR,UVR,"156,1041"
2414,02-05-2006,Diario,UVR,UVR,"156,1404"
2415,03-05-2006,Diario,UVR,UVR,"156,1767"
2416,04-05-2006,Diario,UVR,UVR,"156,213"
2417,05-05-2006,Diario,UVR,UVR,"156,2493"
2418,06-05-2006,Diario,UVR,UVR,"156,2857"
2419,07-05-2006,Diario,UVR,UVR,"156,322"
2420,08-05-2006,Diario,UVR,UVR,"156,3584"
2421,09-05-2006,Diario,UVR,UVR,"156,3947"
2422,10-05-2006,Diario,UVR,UVR,"156,4311"
2423,11-05-2006,Diario,UVR,UVR,"156,4675"
2424,12-05-2006,Diario,UVR,UVR,"156,5039"
2425,13-05-2006,Diario,UVR,UVR,"156,5403"
2426,14-05-2006,Diario,UVR,UVR,"156,5767"
2427,15-05-2006,Diario,UVR,UVR,"156,6131"
2428,16-05-2006,Diario,UVR,UVR,"156,6358"
2429,17-05-2006,Diario,UVR,UVR,"156,6585"
2430,18-05-2006,Diario,UVR,UVR,"156,6812"
2431,19-05-2006,Diario,UVR,UVR,"156,7039"
2432,20-05-2006,Diario,UVR,UVR,"156,7266"
2433,21-05-2006,Diario,UVR,UVR,"156,7493"
2434,22-05-2006,Diario,UVR,UVR,"156,772"
2435,23-05-2006,Diario,UVR,UVR,"156,7947"
2436,24-05-2006,Diario,UVR,UVR,"156,8174"
2437,25-05-2006,Diario,UVR,UVR,"156,8401"
2438,26-05-2006,Diario,UVR,UVR,"156,8628"
2439,27-05-2006,Diario,UVR,UVR,"156,8855"
2440,28-05-2006,Diario,UVR,UVR,"156,9083"
2441,29-05-2006,Diario,UVR,UVR,"156,931"
2442,30-05-2006,Diario,UVR,UVR,"156,9537"
2443,31-05-2006,Diario,UVR,UVR,"156,9765"
2444,01-06-2006,Diario,UVR,UVR,"156,9992"
2445,02-06-2006,Diario,UVR,UVR,"157,0219"
2446,03-06-2006,Diario,UVR,UVR,"157,0447"
2447,04-06-2006,Diario,UVR,UVR,"157,0674"
2448,05-06-2006,Diario,UVR,UVR,"157,0902"
2449,06-06-2006,Diario,UVR,UVR,"157,1129"
2450,07-06-2006,Diario,UVR,UVR,"157,1357"
2451,08-06-2006,Diario,UVR,UVR,"157,1584"
2452,09-06-2006,Diario,UVR,UVR,"157,1812"
2453,10-06-2006,Diario,UVR,UVR,"157,204"
2454,11-06-2006,Diario,UVR,UVR,"157,2267"
2455,12-06-2006,Diario,UVR,UVR,"157,2495"
2456,13-06-2006,Diario,UVR,UVR,"157,2723"
2457,14-06-2006,Diario,UVR,UVR,"157,2951"
2458,15-06-2006,Diario,UVR,UVR,"157,3179"
2459,16-06-2006,Diario,UVR,UVR,"157,3352"
2460,17-06-2006,Diario,UVR,UVR,"157,3525"
2461,18-06-2006,Diario,UVR,UVR,"157,3697"
2462,19-06-2006,Diario,UVR,UVR,"157,387"
2463,20-06-2006,Diario,UVR,UVR,"157,4043"
2464,21-06-2006,Diario,UVR,UVR,"157,4216"
2465,22-06-2006,Diario,UVR,UVR,"157,4389"
2466,23-06-2006,Diario,UVR,UVR,"157,4562"
2467,24-06-2006,Diario,UVR,UVR,"157,4735"
2468,25-06-2006,Diario,UVR,UVR,"157,4908"
2469,26-06-2006,Diario,UVR,UVR,"157,5081"
2470,27-06-2006,Diario,UVR,UVR,"157,5254"
2471,28-06-2006,Diario,UVR,UVR,"157,5427"
2472,29-06-2006,Diario,UVR,UVR,"157,56"
2473,30-06-2006,Diario,UVR,UVR,"157,5773"
2474,01-07-2006,Diario,UVR,UVR,"157,5946"
2475,02-07-2006,Diario,UVR,UVR,"157,6119"
2476,03-07-2006,Diario,UVR,UVR,"157,6292"
2477,04-07-2006,Diario,UVR,UVR,"157,6465"
2478,05-07-2006,Diario,UVR,UVR,"157,6638"
2479,06-07-2006,Diario,UVR,UVR,"157,6811"
2480,07-07-2006,Diario,UVR,UVR,"157,6984"
2481,08-07-2006,Diario,UVR,UVR,"157,7158"
2482,09-07-2006,Diario,UVR,UVR,"157,7331"
2483,10-07-2006,Diario,UVR,UVR,"157,7504"
2484,11-07-2006,Diario,UVR,UVR,"157,7677"
2485,12-07-2006,Diario,UVR,UVR,"157,7851"
2486,13-07-2006,Diario,UVR,UVR,"157,8024"
2487,14-07-2006,Diario,UVR,UVR,"157,8197"
2488,15-07-2006,Diario,UVR,UVR,"157,837"
2489,16-07-2006,Diario,UVR,UVR,"157,8523"
2490,17-07-2006,Diario,UVR,UVR,"157,8675"
2491,18-07-2006,Diario,UVR,UVR,"157,8828"
2492,19-07-2006,Diario,UVR,UVR,"157,898"
2493,20-07-2006,Diario,UVR,UVR,"157,9133"
2494,21-07-2006,Diario,UVR,UVR,"157,9285"
2495,22-07-2006,Diario,UVR,UVR,"157,9438"
2496,23-07-2006,Diario,UVR,UVR,"157,9591"
2497,24-07-2006,Diario,UVR,UVR,"157,9743"
2498,25-07-2006,Diario,UVR,UVR,"157,9896"
2499,26-07-2006,Diario,UVR,UVR,"158,0049"
2500,27-07-2006,Diario,UVR,UVR,"158,0201"
2501,28-07-2006,Diario,UVR,UVR,"158,0354"
2502,29-07-2006,Diario,UVR,UVR,"158,0507"
2503,30-07-2006,Diario,UVR,UVR,"158,0659"
2504,31-07-2006,Diario,UVR,UVR,"158,0812"
2505,01-08-2006,Diario,UVR,UVR,"158,0965"
2506,02-08-2006,Diario,UVR,UVR,"158,1118"
2507,03-08-2006,Diario,UVR,UVR,"158,127"
2508,04-08-2006,Diario,UVR,UVR,"158,1423"
2509,05-08-2006,Diario,UVR,UVR,"158,1576"
2510,06-08-2006,Diario,UVR,UVR,"158,1729"
2511,07-08-2006,Diario,UVR,UVR,"158,1882"
2512,08-08-2006,Diario,UVR,UVR,"158,2035"
2513,09-08-2006,Diario,UVR,UVR,"158,2188"
2514,10-08-2006,Diario,UVR,UVR,"158,234"
2515,11-08-2006,Diario,UVR,UVR,"158,2493"
2516,12-08-2006,Diario,UVR,UVR,"158,2646"
2517,13-08-2006,Diario,UVR,UVR,"158,2799"
2518,14-08-2006,Diario,UVR,UVR,"158,2952"
2519,15-08-2006,Diario,UVR,UVR,"158,3105"
2520,16-08-2006,Diario,UVR,UVR,"158,3314"
2521,17-08-2006,Diario,UVR,UVR,"158,3523"
2522,18-08-2006,Diario,UVR,UVR,"158,3732"
2523,19-08-2006,Diario,UVR,UVR,"158,3941"
2524,20-08-2006,Diario,UVR,UVR,"158,415"
2525,21-08-2006,Diario,UVR,UVR,"158,4359"
2526,22-08-2006,Diario,UVR,UVR,"158,4568"
2527,23-08-2006,Diario,UVR,UVR,"158,4777"
2528,24-08-2006,Diario,UVR,UVR,"158,4987"
2529,25-08-2006,Diario,UVR,UVR,"158,5196"
2530,26-08-2006,Diario,UVR,UVR,"158,5405"
2531,27-08-2006,Diario,UVR,UVR,"158,5614"
2532,28-08-2006,Diario,UVR,UVR,"158,5824"
2533,29-08-2006,Diario,UVR,UVR,"158,6033"
2534,30-08-2006,Diario,UVR,UVR,"158,6242"
2535,31-08-2006,Diario,UVR,UVR,"158,6452"
2536,01-09-2006,Diario,UVR,UVR,"158,6661"
2537,02-09-2006,Diario,UVR,UVR,"158,6871"
2538,03-09-2006,Diario,UVR,UVR,"158,708"
2539,04-09-2006,Diario,UVR,UVR,"158,729"
2540,05-09-2006,Diario,UVR,UVR,"158,7499"
2541,06-09-2006,Diario,UVR,UVR,"158,7709"
2542,07-09-2006,Diario,UVR,UVR,"158,7918"
2543,08-09-2006,Diario,UVR,UVR,"158,8128"
2544,09-09-2006,Diario,UVR,UVR,"158,8337"
2545,10-09-2006,Diario,UVR,UVR,"158,8547"
2546,11-09-2006,Diario,UVR,UVR,"158,8757"
2547,12-09-2006,Diario,UVR,UVR,"158,8966"
2548,13-09-2006,Diario,UVR,UVR,"158,9176"
2549,14-09-2006,Diario,UVR,UVR,"158,9386"
2550,15-09-2006,Diario,UVR,UVR,"158,9596"
2551,16-09-2006,Diario,UVR,UVR,"158,9802"
2552,17-09-2006,Diario,UVR,UVR,"159,0009"
2553,18-09-2006,Diario,UVR,UVR,"159,0215"
2554,19-09-2006,Diario,UVR,UVR,"159,0421"
2555,20-09-2006,Diario,UVR,UVR,"159,0628"
2556,21-09-2006,Diario,UVR,UVR,"159,0834"
2557,22-09-2006,Diario,UVR,UVR,"159,104"
2558,23-09-2006,Diario,UVR,UVR,"159,1247"
2559,24-09-2006,Diario,UVR,UVR,"159,1453"
2560,25-09-2006,Diario,UVR,UVR,"159,166"
2561,26-09-2006,Diario,UVR,UVR,"159,1866"
2562,27-09-2006,Diario,UVR,UVR,"159,2073"
2563,28-09-2006,Diario,UVR,UVR,"159,2279"
2564,29-09-2006,Diario,UVR,UVR,"159,2486"
2565,30-09-2006,Diario,UVR,UVR,"159,2693"
2566,01-10-2006,Diario,UVR,UVR,"159,2899"
2567,02-10-2006,Diario,UVR,UVR,"159,3106"
2568,03-10-2006,Diario,UVR,UVR,"159,3313"
2569,04-10-2006,Diario,UVR,UVR,"159,3519"
2570,05-10-2006,Diario,UVR,UVR,"159,3726"
2571,06-10-2006,Diario,UVR,UVR,"159,3933"
2572,07-10-2006,Diario,UVR,UVR,"159,414"
2573,08-10-2006,Diario,UVR,UVR,"159,4347"
2574,09-10-2006,Diario,UVR,UVR,"159,4554"
2575,10-10-2006,Diario,UVR,UVR,"159,4761"
2576,11-10-2006,Diario,UVR,UVR,"159,4967"
2577,12-10-2006,Diario,UVR,UVR,"159,5174"
2578,13-10-2006,Diario,UVR,UVR,"159,5381"
2579,14-10-2006,Diario,UVR,UVR,"159,5588"
2580,15-10-2006,Diario,UVR,UVR,"159,5795"
2581,16-10-2006,Diario,UVR,UVR,"159,5944"
2582,17-10-2006,Diario,UVR,UVR,"159,6093"
2583,18-10-2006,Diario,UVR,UVR,"159,6242"
2584,19-10-2006,Diario,UVR,UVR,"159,6391"
2585,20-10-2006,Diario,UVR,UVR,"159,6541"
2586,21-10-2006,Diario,UVR,UVR,"159,669"
2587,22-10-2006,Diario,UVR,UVR,"159,6839"
2588,23-10-2006,Diario,UVR,UVR,"159,6988"
2589,24-10-2006,Diario,UVR,UVR,"159,7137"
2590,25-10-2006,Diario,UVR,UVR,"159,7286"
2591,26-10-2006,Diario,UVR,UVR,"159,7436"
2592,27-10-2006,Diario,UVR,UVR,"159,7585"
2593,28-10-2006,Diario,UVR,UVR,"159,7734"
2594,29-10-2006,Diario,UVR,UVR,"159,7883"
2595,30-10-2006,Diario,UVR,UVR,"159,8033"
2596,31-10-2006,Diario,UVR,UVR,"159,8182"
2597,01-11-2006,Diario,UVR,UVR,"159,8331"
2598,02-11-2006,Diario,UVR,UVR,"159,848"
2599,03-11-2006,Diario,UVR,UVR,"159,863"
2600,04-11-2006,Diario,UVR,UVR,"159,8779"
2601,05-11-2006,Diario,UVR,UVR,"159,8929"
2602,06-11-2006,Diario,UVR,UVR,"159,9078"
2603,07-11-2006,Diario,UVR,UVR,"159,9227"
2604,08-11-2006,Diario,UVR,UVR,"159,9377"
2605,09-11-2006,Diario,UVR,UVR,"159,9526"
2606,10-11-2006,Diario,UVR,UVR,"159,9675"
2607,11-11-2006,Diario,UVR,UVR,"159,9825"
2608,12-11-2006,Diario,UVR,UVR,"159,9974"
2609,13-11-2006,Diario,UVR,UVR,"160,0124"
2610,14-11-2006,Diario,UVR,UVR,"160,0273"
2611,15-11-2006,Diario,UVR,UVR,"160,0423"
2612,16-11-2006,Diario,UVR,UVR,"160,0348"
2613,17-11-2006,Diario,UVR,UVR,"160,0274"
2614,18-11-2006,Diario,UVR,UVR,"160,0199"
2615,19-11-2006,Diario,UVR,UVR,"160,0124"
2616,20-11-2006,Diario,UVR,UVR,"160,0049"
