,Palabra,Frecuencia,ID_Articulo,Entidad
40149,trabajó,1,240,0
40150,carrera,2,240,0
40151,gómezgómez,1,240,0
40152,asumido,1,240,0
40153,importantes,1,240,0
40154,programas,2,240,0
40155,cadena,2,240,0
40156,actualmente,1,240,0
40157,desempeña,1,240,0
40158,histórico,1,240,0
40159,programa,2,240,0
40160,humorístico,1,240,0
40161,emisora,1,240,0
40162,referente,1,240,0
40163,universidad,1,240,0
40164,javeriana,2,240,0
40165,escritor,1,240,0
40166,inició,1,240,0
40167,revista,2,240,0
40168,cromos,1,240,0
40169,escalando,1,240,0
40170,convertirse,1,240,0
40171,editor,1,240,0
40172,general,1,240,0
40173,mundo,1,240,0
40174,editorial,1,240,0
40175,desempeñó,1,240,0
40176,pasos,1,240,0
40177,libretista,1,240,0
40178,estéreo,1,240,0
40179,participó,1,240,0
40180,julio,1,240,0
40181,sánchez,1,240,0
40182,cristo,1,240,0
40183,versión,1,240,0
40184,semana,1,240,0
40185,sección,1,240,0
40186,compañero,1,240,0
40187,trabajo,1,240,0
40188,matutino,1,240,0
40189,noticioso,1,240,0
40190,dirigirá,1,240,0
40191,galardonado,1,240,0
40192,premio,1,240,0
40193,círculo,1,240,0
40194,periodistas,1,240,0
40195,bogotá,1,240,1
40196,categoría,1,240,0
40197,entrevista,1,240,0
40198,nota,1,240,0
40199,simón,1,240,0
40200,vélez,1,240,0
40201,polémica,1,240,0
40202,originó,1,240,0
40203,financiación,1,240,0
40204,campaña,1,240,0
40205,petro,1,240,0
40206,julio,1,241,0
40207,darío,1,241,0
40208,arizmendi,2,241,1
40209,director,1,241,0
40210,programa,3,241,0
40211,caracol,1,241,0
40212,radio,1,241,0
40213,anunció,1,241,0
40214,mañana,1,241,0
40215,decidido,1,241,0
40216,momento,1,241,0
40217,cadena,1,241,0
40218,estime,1,241,0
40219,prudente,1,241,0
40220,conveniente,1,241,0
40221,retirarme,1,241,0
40222,dirección,1,241,0
40223,conduzco,1,241,0
40224,mañanas,1,241,0
40225,treinta,1,241,0
40226,años,1,241,0
40227,pena,1,241,0
40228,resaltar,1,241,0
40229,aclaró,1,241,0
40230,decisión,1,241,0
40231,implica,1,241,0
40232,dejar,1,241,0
40233,periodismo,1,241,0
40234,compartir,1,241,0
40235,tiempo,1,241,0
40236,seres,1,241,0
40237,conocerse,1,241,0
40238,noticia,1,241,0
40239,empezaron,1,241,0
40240,sonar,1,241,0
40241,candidatos,1,241,0
40242,reemplazarlo,1,241,0
40243,destacan,1,241,0
40244,diana,1,241,0
40245,calderón,1,241,0
40246,gustavo,1,241,0
40247,gómez,1,241,0
40248,juan,1,241,0
40249,lozano,1,241,0
40250,marco,1,242,0
40251,reunión,1,242,0
40252,sociedad,2,242,0
40253,interamericana,1,242,0
40254,prensa,4,242,0
40255,realiza,1,242,0
40256,cartagena,1,242,1
40257,presentaron,1,242,0
40258,informes,1,242,0
40259,situación,1,242,0
40260,actual,1,242,0
40261,medios,2,242,0
40262,país,4,242,0
40263,comisión,1,242,0
40264,libertad,3,242,0
40265,información,2,242,0
40266,caso,1,242,0
40267,venezuela,2,242,1
40268,instituto,1,242,0
40269,vecino,1,242,0
40270,reportó,1,242,0
40271,enero,1,242,0
40272,marzo,1,242,0
40273,ocurrieron,1,242,0
40274,violaciones,1,242,0
40275,expresión,2,242,0
40276,cifra,1,242,0
40277,superior,1,242,0
40278,meses,1,242,0
40279,sumó,1,242,0
40280,casos,2,242,0
40281,guerra,1,242,0
40282,gobierno,1,242,0
40283,libra,1,242,0
40284,horas,1,242,0
40285,inmenso,1,242,0
40286,aparato,1,242,0
40287,policial,1,242,0
40288,militar,1,242,0
40289,judicial,1,242,0
40290,comunicacional,1,242,0
40291,pese,1,242,0
40292,profesionales,1,242,0
40293,comunicación,1,242,0
40294,ciudadanos,1,242,0
40295,asumen,1,242,0
40296,riesgos,1,242,0
40297,informar,1,242,0
40298,mantienen,1,242,0
40299,actividad,1,242,0
40300,luchan,1,242,0
40301,evitar,1,242,0
40302,apagón,1,242,0
40303,informativo,1,242,0
40304,cesan,1,242,0
40305,lucha,1,242,0
40306,recuperar,1,242,0
40307,democracia,1,242,0
40308,indica,1,242,0
40309,principio,1,242,0
40310,documento,1,242,0
40311,identifica,1,242,0
40312,problemas,1,242,0
40313,vienen,1,242,0
40314,intensificando,1,242,0
40315,sistematización,1,242,0
40316,ataques,2,242,0
40317,periodistas,1,242,0
40318,calles,1,242,0
40319,espacio,1,242,0
40320,público,1,242,0
40321,aspecto,1,242,0
40322,consiste,1,242,0
40323,programa,1,242,0
40324,masivo,1,242,0
40325,estructurado,1,242,0
40326,robo,1,242,0
40327,destrucción,1,242,0
40328,equipos,1,242,0
40329,trabajan,1,242,0
40330,reporteros,1,242,0
40331,editores,1,242,0
40332,punto,1,242,0
40333,resalta,2,242,0
40334,ocurrido,1,242,0
40335,periodista,1,242,0
40336,jorge,1,242,0
40337,ramos,1,242,0
40338,cuyo,1,242,0
40339,equipo,1,242,0
40340,robado,1,242,0
40341,palacio,1,242,0
40342,miraflores,1,242,0
40343,seguridad,1,242,0
40344,nicolás,2,242,1
40345,tercer,1,242,0
40346,factor,1,242,0
40347,extranjera,1,242,0
40348,impide,1,242,0
40349,ingreso,1,242,0
40350,representantes,1,242,0
40351,detiene,1,242,0
40352,someten,1,242,0
40353,extenuantes,1,242,0
40354,denigrantes,1,242,0
40355,interrogatorios,1,242,0
40356,roban,1,242,0
40357,expulsan,1,242,0
40358,cuarto,1,242,0
40359,fenómeno,1,242,0
40360,eliminar,1,242,0
40361,forma,1,242,0
40362,selectiva,1,242,0
40363,programas,1,242,0
40364,radio,1,242,0
40365,televisión,1,242,0
40366,particular,1,242,0
40367,opinión,1,242,0
40368,diarios,1,242,0
40369,aragueño,1,242,0
40370,luchador,1,242,0
40371,nacional,1,242,0
40372,cerraron,1,242,0
40373,décadas,1,242,0
40374,ejercicio,1,242,0
40375,periodístico,1,242,0
40376,tuvieron,1,242,0
40377,terminar,1,242,0
40378,operación,1,242,0
40379,escasez,1,242,0
40380,papel,1,242,0
40381,tinta,1,242,0
40382,planchas,1,242,0
40383,informe,1,242,0
40384,negación,1,242,0
40385,acreditaciones,1,242,0
40386,internacionales,1,242,0
40387,cubrir,1,242,0
40388,acto,1,242,0
40389,juramentó,1,242,0
40390,maduro,1,242,0
40391,presidente,1,242,0
40392,afectados,1,242,0
40393,noticias,2,242,0
40394,bluradio,1,242,0
40395,colombia,1,242,0
40396,univisión,1,242,1
40397,caracol,1,242,0
40398,éxito,1,243,0
40399,apuestas,1,243,0
40400,sobreviviendo,1,243,0
40401,pablo,1,243,0
40402,niña,1,243,0
40403,secreta,1,243,0
40404,netflix,2,243,0
40405,caracol,3,243,0
40406,televisión,3,243,0
40407,renovaron,1,243,0
40408,licenciamiento,1,243,0
40409,exclusivo,1,243,0
40410,producciones,1,243,0
40411,desarrollo,1,243,0
40412,incluye,1,243,0
40413,series,1,243,0
40414,principal,1,243,0
40415,servicio,1,243,0
40416,entretenimiento,2,243,0
40417,internet,1,243,0
40418,mundo,2,243,0
40419,gonzalo,1,243,0
40420,córdoba,1,243,0
40421,presidente,1,243,0
40422,extensión,1,243,0
40423,continúan,1,243,0
40424,paso,1,243,0
40425,internacionalización,1,243,0
40426,contenidos,2,243,0
40427,creados,1,243,0
40428,hablar,1,243,0
40429,lenguaje,1,243,0
40430,universal,1,243,0
40431,convertido,1,243,0
40432,pioneros,1,243,0
40433,plataforma,2,243,0
40434,online,1,243,0
40435,presencia,1,243,0
40436,supera,1,243,0
40437,países,1,243,0
40438,millones,1,243,0
40439,personas,1,243,0
40440,membresías,1,243,0
40441,pago,1,243,0
40442,logrado,1,243,0
40443,sólidos,1,243,0
40444,lazos,1,243,0
40445,vigorosa,1,243,0
40446,contribuye,1,243,0
40447,viajen,1,243,0
40448,entero,1,243,0
40449,lisette,1,243,0
40450,osorio,1,243,0
40451,vicepresidenta,1,243,0
40452,ventas,1,243,0
40453,internacionales,1,243,0
40454,cabe,1,243,0
40455,mencionar,1,243,0
40456,recientemente,1,243,0
40457,ambas,1,243,0
40458,partes,1,243,0
40459,estrenaron,1,243,0
40460,serie,1,243,0
40461,conjunto,1,243,0
40462,denominada,1,243,0
40463,bruja,1,243,0
40464,caracol,3,244,0
40465,televisión,4,244,0
40466,netflix,2,244,0
40467,plataforma,1,244,0
40468,streaming,1,244,0
40469,fortalecieron,1,244,0
40470,alianza,2,244,0
40471,contenidos,2,244,0
40472,conjunto,2,244,0
40473,años,1,244,0
40474,periodo,1,244,0
40475,tiempo,1,244,0
40476,desarrollarán,1,244,0
40477,gónzalo,1,244,0
40478,córdoba,1,244,0
40479,presidente,1,244,0
40480,extensión,1,244,0
40481,permitirá,1,244,0
40482,continuar,1,244,0
40483,avanzando,1,244,0
40484,internacionalización,1,244,0
40485,resaltar,1,244,0
40486,ambas,1,244,0
40487,firmas,1,244,0
40488,trabajado,1,244,0
40489,producciones,1,244,0
40490,televisivas,1,244,0
40491,sobreviviendo,1,244,0
40492,pablo,1,244,0
40493,escobar,1,244,0
40494,alias,1,244,0
40495,niña,1,244,0
40496,secreta,1,244,0
40497,recientemente,1,244,0
40498,estrenaron,1,244,0
40499,serie,1,244,0
40500,denominada,1,244,0
40501,presencia,1,244,0
40502,actualmente,1,244,0
40503,países,1,244,0
40504,millones,1,244,0
40505,personas,1,244,0
40506,acceden,1,244,0
40507,servicios,1,244,0
40508,membresías,1,244,0
40509,pago,1,244,0
40510,series,1,244,0
40511,documentales,1,244,0
40512,películas,1,244,0
40513,lisette,1,244,0
40514,osorio,1,244,0
40515,vicepresidenta,1,244,0
40516,ventas,1,244,0
40517,internacionales,1,244,0
40518,destacó,1,244,0
40519,contribuye,1,244,0
40520,viajen,1,244,0
40521,mundo,1,244,0
40522,premios,2,245,0
40523,ondas,2,245,0
40524,creados,1,245,0
40525,otorgados,1,245,0
40526,prisa,1,245,0
40527,radio,7,245,0
40528,barcelona,1,245,1
40529,cadena,2,245,0
40530,galardonar,1,245,0
40531,reconocer,2,245,0
40532,calidad,1,245,0
40533,profesionales,1,245,0
40534,empresas,1,245,0
40535,trabajos,1,245,0
40536,nacionales,1,245,0
40537,internacionales,1,245,0
40538,sobresalientes,1,245,0
40539,publicidad,1,245,0
40540,radiofónica,1,245,0
40541,televisión,1,245,0
40542,reciben,2,245,0
40543,candidaturas,1,245,0
40544,emisoras,1,245,0
40545,países,1,245,0
40546,mundo,1,245,0
40547,apoyo,1,245,0
40548,unión,1,245,0
40549,europea,1,245,0
40550,radiodifusión,1,245,0
40551,años,2,245,0
40552,cadenas,1,245,0
40553,radiales,1,245,0
40554,icónicas,1,245,0
40555,país,3,245,0
40556,caracol,3,245,0
40557,recibieron,1,245,0
40558,galardón,1,245,0
40559,jurado,1,245,0
40560,labor,1,245,0
40561,desempeñado,1,245,0
40562,modernización,1,245,0
40563,convivencia,1,245,0
40564,defensa,1,245,0
40565,democracia,1,245,0
40566,circunstancias,1,245,0
40567,extremadamente,1,245,0
40568,molina,1,245,0
40569,presidente,1,245,0
40570,entrevista,1,245,0
40571,premio,1,245,0
40572,reconocimiento,1,245,0
40573,nombre,1,245,0
40574,difusora,1,245,0
40575,ejemplo,1,245,0
40576,nivel,1,245,0
40577,recalcó,1,245,0
40578,fiesta,1,245,0
40579,cumplen,1,245,0
40580,barranquilla,1,245,1
40581,emisora,1,245,0
40582,comercial,1,245,0
40583,periodista,1,245,0
40584,darío,1,245,0
40585,arizmendi,1,245,1
40586,resaltó,1,245,0
40587,organizaciones,1,245,0
40588,trabajado,1,245,0
40589,mano,1,245,0
40590,forjar,1,245,0
40591,futuro,1,245,0
40592,próximas,1,245,0
40593,generaciones,1,245,0
40594,salió,1,246,0
40595,aire,1,246,0
40596,programa,4,246,0
40597,historia,4,246,0
40598,mundo,1,246,0
40599,diana,4,246,0
40600,uribe,2,246,0
40601,colombia,2,246,1
40602,convirtió,1,246,0
40603,país,1,246,0
40604,oyentes,2,246,0
40605,programas,2,246,0
40606,televidentes,1,246,0
40607,hipócritas,1,246,0
40608,habló,1,246,0
40609,termina,1,246,0
40610,usuarios,1,246,0
40611,indignados,3,246,0
40612,redes,1,246,0
40613,sociales,1,246,0
40614,reclaman,1,246,0
40615,caracol,4,246,0
40616,radio,5,246,0
40617,terminado,1,246,0
40618,espacio,2,246,0
40619,seguramente,1,246,0
40620,sintonizaron,1,246,0
40621,miles,1,246,0
40622,fieles,1,246,0
40623,seguidores,1,246,0
40624,historiadora,1,246,0
40625,legítimamente,1,246,0
40626,sienten,1,246,0
40627,noticia,1,246,0
40628,seguirá,1,246,0
40629,podcast,3,246,0
40630,sigan,1,246,0
40631,internet,1,246,1
40632,estarán,1,246,0
40633,dispuestos,1,246,0
40634,buscar,1,246,0
40635,descargarlo,1,246,0
40636,problema,1,246,0
40637,exigiendo,1,246,0
40638,darnos,1,246,0
40639,medios,3,246,0
40640,conglomerados,1,246,0
40641,exigimos,1,246,0
40642,producir,2,246,0
40643,contenido,2,246,0
40644,educativo,1,246,0
40645,infantil,1,246,0
40646,cultural,1,246,0
40647,ocurre,1,246,0
40648,pasando,1,246,0
40649,señal,1,246,0
40650,canal,1,246,0
40651,espacios,1,246,0
40652,infantiles,1,246,0
40653,ganadores,1,246,0
40654,premios,1,246,0
40655,internacionales,1,246,0
40656,vueltica,1,246,0
40657,escuchado,1,246,0
40658,pública,1,246,0
40659,radiónica,1,246,0
40660,producen,1,246,0
40661,magníficos,1,246,0
40662,especiales,1,246,0
40663,destacando,1,246,0
40664,cultura,1,246,0
40665,rock,1,246,0
40666,nacional,1,246,0
40667,deportes,1,246,0
40668,allá,1,246,0
40669,fútbol,1,246,0
40670,información,2,246,0
40671,alternativa,1,246,0
40672,presionada,1,246,0
40673,intereses,2,246,0
40674,comerciales,1,246,0
40675,privados,2,246,0
40676,piensan,1,246,0
40677,negocio,1,246,0
40678,alegan,1,246,0
40679,lamento,1,246,0
40680,informarles,1,246,0
40681,comunicación,1,246,0
40682,responsabilidad,1,246,0
40683,ética,1,246,0
40684,social,1,246,0
40685,audiencia,5,246,0
40686,negocios,1,246,0
40687,marca,3,246,0
40688,esperada,1,246,0
40689,anunciante,1,246,0
40690,querer,1,246,0
40691,invertir,1,246,0
40692,presupuesto,1,246,0
40693,economía,1,246,0
40694,básica,1,246,0
40695,privada,1,246,0
40696,encontrado,2,246,0
40697,nicho,2,246,0
40698,pide,1,246,0
40699,telenovelas,1,246,0
40700,realities,1,246,0
40701,responder,1,246,0
40702,accionistas,1,246,0
40703,junta,1,246,0
40704,directiva,1,246,0
40705,pidamos,1,246,0
40706,culturales,1,246,0
40707,rato,1,246,0
40708,comercial,1,246,0
40709,entretener,1,246,0
40710,informar,1,246,0
40711,público,2,246,0
40712,busca,1,246,0
40713,tipo,1,246,0
40714,ecar,1,246,1
40715,miden,1,246,0
40716,muestran,1,246,0
40717,emisora,1,246,0
40718,recordada,1,246,0
40719,encuestados,1,246,0
40720,compañía,1,246,0
40721,radial,1,246,0
40722,tomar,1,246,0
40723,independiente,1,246,0
40724,valiosa,1,246,0
40725,volar,1,246,0
40726,infieles,1,246,0
40727,marcas,2,246,0
40728,mediáticas,1,246,0
40729,casamos,1,246,0
40730,exigirles,1,246,0
40731,masivos,1,246,0
40732,atiendan,1,246,0
40733,particulares,1,246,0
40734,apoyemos,1,246,0
40735,creadores,1,246,0
40736,independientes,1,246,0
40737,apoyémoslos,1,246,0
40738,compartiendo,1,246,0
40739,difundiendo,1,246,0
40740,trabajo,1,246,0
40741,comprando,1,246,0
40742,productos,1,246,0
40743,aportando,1,246,0
40744,donaciones,1,246,0
40745,derrumbe,1,247,0
40746,barreras,1,247,0
40747,comunicación,1,247,0
40748,globalización,1,247,0
40749,mercados,3,247,0
40750,distancias,1,247,0
40751,acorten,1,247,0
40752,acaben,1,247,0
40753,fronteras,1,247,0
40754,sentidos,1,247,0
40755,turismo,1,247,0
40756,exportadores,1,247,0
40757,importadores,1,247,0
40758,habiéndose,1,247,0
40759,generado,2,247,0
40760,mercado,2,247,0
40761,abierto,2,247,0
40762,mayoría,2,247,0
40763,tiempo,1,247,0
40764,puertas,1,247,0
40765,inversionistas,3,247,0
40766,mundo,5,247,0
40767,entero,1,247,0
40768,mirado,1,247,0
40769,país,4,247,0
40770,caso,1,247,0
40771,ángulos,1,247,0
40772,variados,1,247,0
40773,ojos,1,247,0
40774,empresas,2,247,0
40775,colombianas,1,247,0
40776,punto,1,247,0
40777,vista,1,247,0
40778,accionario,1,247,0
40779,éxito,2,247,0
40780,avianca,1,247,0
40781,coltejer,1,247,0
40782,bavaria,1,247,1
40783,caracol,1,247,0
40784,ejemplo,1,247,0
40785,llegado,1,247,0
40786,marcas,5,247,0
40787,sectores,2,247,0
40788,alimentos,1,247,0
40789,restaurantes,1,247,0
40790,almacenes,1,247,0
40791,bancos,1,247,0
40792,automóviles,1,247,0
40793,ropa,1,247,0
40794,éramos,1,247,0
40795,dizque,1,247,0
40796,mejores,1,247,0
40797,encontramos,1,247,0
40798,competidores,1,247,0
40799,lugares,1,247,0
40800,imaginábamos,1,247,0
40801,internet,1,247,0
40802,salen,1,247,0
40803,llegan,1,247,0
40804,nacionales,1,247,0
40805,extranjeras,1,247,0
40806,depende,2,247,0
40807,aspectos,1,247,0
40808,importantes,1,247,0
40809,percepción,3,247,0
40810,genera,2,247,0
40811,mentes,2,247,0
40812,clientes,1,247,0
40813,prospectos,1,247,0
40814,allá,1,247,0
40815,políticas,1,247,0
40816,normas,1,247,0
40817,técnicas,1,247,0
40818,similares,1,247,0
40819,posicionamiento,4,247,0
40820,competitivo,4,247,0
40821,adecuado,1,247,0
40822,resultados,1,247,0
40823,mente,1,247,0
40824,humana,1,247,0
40825,determina,1,247,0
40826,cosas,2,247,0
40827,formación,1,247,0
40828,persona,1,247,0
40829,colombia,1,247,0
40830,fundamental,1,247,0
40831,convierte,1,247,0
40832,elemento,2,247,0
40833,tranquilizador,1,247,0
40834,generarlo,1,247,0
40835,crearlo,1,247,0
40836,dejarlo,1,247,0
40837,interpretación,1,247,0
40838,selectiva,1,247,0
40839,orientarlo,1,247,0
40840,recordarlo,1,247,0
40841,mantenerlo,1,247,0
40842,ajustarlo,1,247,0
40843,requiera,1,247,0
40844,usando,1,247,0
40845,comunicaciones,1,247,0
40846,estimuladoras,1,247,0
40847,adecuadas,1,247,0
40848,refuerzos,1,247,0
40849,hechos,1,247,0
40850,respalden,1,247,0
40851,causa,1,247,0
40852,preocupación,1,247,0
40853,existencia,1,247,0
40854,celos,1,247,0
40855,desunión,1,247,0
40856,instituciones,1,247,0
40857,politizadas,1,247,0
40858,regionalismo,1,247,0
40859,entendido,1,247,0
40860,trasciende,1,247,0
40861,noticia,1,247,0
40862,resto,1,247,0
40863,realidad,1,247,0
40864,reconocen,1,247,0
40865,busca,1,247,0
40866,cambiar,1,247,0
40867,presidente,1,247,0
40868,duque,1,247,0
40869,responsabilidad,1,247,0
40870,necesita,2,247,0
40871,perciban,1,247,0
40872,básico,1,247,0
40873,apoyo,1,247,0
40874,base,1,247,0
40875,diferenciador,1,247,0
40876,interés,1,247,0
40877,fuerte,2,247,0
40878,pretende,1,247,0
40879,atraer,1,247,0
40880,complementado,1,247,0
40881,adicionales,1,247,0
40882,marca,1,247,0
40883,denominan,1,247,0
40884,tranquilizadora,1,247,0
40885,circunstancias,1,247,0
40886,alta,1,247,0
40887,competencia,1,247,0
40888,épocas,1,247,0
40889,llamadas,1,247,0
40890,crisis,1,247,0
40891,claridad,1,247,0
40892,actuar,1,247,0
40893,tranquilidad,1,247,0
40894,acaso,1,247,0
40895,siente,1,247,0
40896,seguridad,1,247,0
40897,viajando,1,247,0
40898,invirtiendo,2,247,0
40899,comprando,2,247,0
40900,yendo,1,247,0
40901,países,2,247,0
40902,determinados,1,247,0
40903,actúa,1,247,0
40904,regiones,1,247,0
40905,nación,2,247,0
40906,competir,1,247,0
40907,implica,1,247,0
40908,debemos,1,247,0
40909,preocupados,1,247,0
40910,lograr,1,247,0
40911,gentes,1,247,0
40912,productos,1,247,0
40913,servicios,1,247,0
40914,percibidos,1,247,0
40915,adecuada,1,247,0
40916,competitivamente,1,247,0
40917,caracol,4,248,0
40918,televisión,1,248,0
40919,tomó,1,248,0
40920,decisión,1,248,0
40921,demandar,1,248,0
40922,cadena,1,248,0
40923,telemundo,3,248,0
40924,argumentar,1,248,0
40925,violación,2,248,0
40926,derechos,2,248,0
40927,propiedad,2,248,0
40928,intelectual,2,248,0
40929,producciones,1,248,0
40930,canal,1,248,0
40931,comunicado,1,248,0
40932,publicado,1,248,0
40933,información,1,248,0
40934,relevante,1,248,0
40935,superintendencia,1,248,0
40936,financiera,1,248,0
40937,argumentó,1,248,0
40938,razones,1,248,0
40939,acción,1,248,0
40940,judicial,1,248,0
40941,serie,1,248,0
40942,señor,2,248,0
40943,cielos,2,248,0
40944,producción,1,248,0
40945,explotación,1,248,0
40946,series,3,248,0
40947,razón,1,248,0
40948,relacionada,1,248,0
40949,incumplimiento,1,248,0
40950,obligaciones,1,248,0
40951,establecidas,1,248,0
40952,contratos,1,248,0
40953,coproducción,1,248,0
40954,distribución,1,248,0
40955,internacional,1,248,0
40956,suscritos,1,248,0
40957,tercer,1,248,0
40958,argumento,1,248,0
40959,elementos,1,248,0
40960,cartel,2,248,0
40961,derivadas,1,248,0
40962,autorización,1,248,0
40963,demanda,1,248,0
40964,radicada,1,248,0
40965,corte,1,248,0
40966,distrital,1,248,0
40967,unidos,1,248,0
40968,distrito,1,248,0
40969,florida,2,248,1
40970,localizada,1,248,0
40971,county,1,248,0
40972,acciones,3,249,0
40973,listadas,1,249,0
40974,bolsa,6,249,0
40975,valores,2,249,0
40976,colombia,1,249,0
40977,especies,2,249,0
40978,movimientos,1,249,0
40979,compañías,4,249,0
40980,cuyos,1,249,0
40981,títulos,2,249,0
40982,visto,2,249,0
40983,operación,1,249,0
40984,transacciones,1,249,0
40985,televisión,2,249,0
40986,inscritas,2,249,0
40987,movimiento,3,249,0
40988,inscripción,1,249,0
40989,colombina,1,249,0
40990,natural,1,249,0
40991,oriente,1,249,0
40992,años,2,249,0
40993,tratan,1,249,0
40994,emisiones,3,249,0
40995,preferenciales,1,249,0
40996,banco,1,249,0
40997,comercial,1,249,0
40998,villas,1,249,0
40999,surgieron,1,249,0
41000,fusión,1,249,0
41001,listado,1,249,0
41002,resalta,1,249,0
41003,construcciones,1,249,0
41004,civiles,1,249,0
41005,compañía,1,249,0
41006,actualmente,1,249,0
41007,proceso,2,249,0
41008,reestructuración,2,249,0
41009,cuya,1,249,0
41010,acción,1,249,0
41011,operar,3,249,0
41012,inscrita,1,249,0
41013,manufacturas,1,249,0
41014,cemento,1,249,0
41015,atraviesa,1,249,0
41016,recientemente,1,249,0
41017,cumplió,1,249,0
41018,analistas,1,249,0
41019,consultados,1,249,0
41020,mantengan,1,249,0
41021,corresponder,1,249,0
41022,tema,1,249,0
41023,reputacional,1,249,0
41024,suárez,2,249,1
41025,gerente,1,249,0
41026,renta,1,249,0
41027,variable,1,249,0
41028,casa,1,249,0
41029,hayan,1,249,0
41030,deslistado,1,249,0
41031,pertenecen,1,249,0
41032,ganan,2,249,0
41033,visibilidad,1,249,0
41034,términos,1,249,0
41035,operativos,1,249,0
41036,fácil,1,249,0
41037,emisión,2,249,0
41038,bonos,1,249,0
41039,pensando,1,249,0
41040,momento,2,249,0
41041,requieran,1,249,0
41042,capital,1,249,0
41043,fenómeno,1,249,0
41044,imagen,2,249,0
41045,vigilados,1,249,0
41046,superfinanciera,1,249,0
41047,registro,1,249,0
41048,nacional,1,249,0
41049,emisores,1,249,0
41050,analista,2,249,0
41051,financiero,1,249,0
41052,andrés,1,249,0
41053,moreno,1,249,0
41054,menciona,1,249,0
41055,compromisos,1,249,0
41056,reportes,1,249,0
41057,códigos,1,249,0
41058,gobierno,1,249,0
41059,experto,1,249,0
41060,resaltó,1,249,0
41061,independientemente,1,249,0
41062,beneficios,1,249,0
41063,reputacionales,1,249,0
41064,genera,1,249,0
41065,gastos,1,249,0
41066,innecesarios,1,249,0
41067,realidad,1,249,0
41068,franco,2,249,1
41069,presidente,1,249,0
41070,research,1,249,0
41071,apoya,1,249,0
41072,visión,1,249,0
41073,darse,1,249,0
41074,papeles,1,249,0
41075,concentrados,1,249,0
41076,manos,2,249,0
41077,simplemente,1,249,0
41078,interesa,1,249,0
41079,trading,1,249,0
41080,diario,1,249,0
41081,ponerse,1,249,0
41082,tarea,1,249,0
41083,atraer,1,249,0
41084,empresas,1,249,0
41085,mejorar,1,249,0
41086,condiciones,1,249,0
41087,enlistarse,1,249,0
41088,atractivo,1,249,0
41089,importante,1,249,0
41090,genere,1,249,0
41091,estrategias,1,249,0
41092,liquidez,1,249,0
41093,activos,1,249,0
41094,organismo,1,249,0
41095,incentivar,1,249,0
41096,tengan,1,249,0
41097,consejos,1,249,0
41098,normalmente,1,249,0
41099,generado,1,249,0
41100,salida,1,249,0
41101,accionistas,1,249,0
41102,pasaron,1,249,0
41103,marzo,1,249,0
41104,estima,1,249,0
41105,saldrían,1,249,0
41106,inversionistas,1,249,0
41107,adicionales,1,249,0
41108,llegan,1,249,0
41109,balance,1,250,0
41110,operación,2,250,0
41111,medios,7,250,0
41112,comunicación,3,250,0
41113,conclusiones,1,250,0
41114,saltan,1,250,0
41115,vista,1,250,0
41116,mayoría,1,250,0
41117,compañías,2,250,0
41118,sector,4,250,0
41119,tuvieron,1,250,0
41120,ingresos,19,250,0
41121,frente,4,250,0
41122,excepción,1,250,0
41123,radio,5,250,0
41124,olímpica,4,250,0
41125,espectador,4,250,0
41126,televisión,5,250,0
41127,registró,2,250,0
41128,facturación,2,250,0
41129,resultados,1,250,0
41130,presupuestado,1,250,0
41131,viene,1,250,0
41132,decreciendo,1,250,0
41133,sistemática,1,250,0
41134,correspondientes,1,250,0
41135,estuvieron,2,250,0
41136,orden,1,250,0
41137,costos,1,250,0
41138,lineamientos,1,250,0
41139,cifras,1,250,0
41140,asomedios,1,250,0
41141,pauta,1,250,0
41142,sitúan,1,250,0
41143,pesos,1,250,0
41144,corrientes,1,250,0
41145,niveles,1,250,0
41146,sorpresa,1,250,0
41147,estuvieran,1,250,0
41148,registrados,2,250,0
41149,gonzalo,1,250,0
41150,córdoba,1,250,0
41151,presidente,2,250,0
41152,caracol,2,250,0
41153,lugar,3,250,0
41154,millones,11,250,0
41155,significó,1,250,0
41156,disminución,1,250,0
41157,pérdidas,2,250,0
41158,josé,1,250,0
41159,roberto,1,250,0
41160,arango,1,250,0
41161,destacó,1,250,0
41162,importante,1,250,0
41163,publicidad,1,250,0
41164,segmentos,1,250,0
41165,noticieros,1,250,0
41166,programas,1,250,0
41167,entretenimiento,1,250,0
41168,generar,1,250,0
41169,canal,1,250,0
41170,confirmó,1,250,0
41171,general,1,250,0
41172,ingresado,1,250,0
41173,tercer,1,250,0
41174,lista,2,250,0
41175,casa,2,250,0
41176,editorial,2,250,0
41177,tiempo,2,250,0
41178,sacó,1,250,0
41179,cara,1,250,0
41180,impresos,1,250,0
41181,factura,1,250,0
41182,pérdida,1,250,0
41183,operacionales,1,250,0
41184,compañía,1,250,0
41185,reportaron,1,250,0
41186,cuarta,1,250,0
41187,casilla,1,250,0
41188,ranking,2,250,0
41189,grupo,1,250,0
41190,prisa,1,250,0
41191,facturó,1,250,0
41192,alto,1,250,0
41193,cadenas,1,250,0
41194,radiales,1,250,0
41195,cifra,1,250,0
41196,menor,1,250,0
41197,cerca,1,250,0
41198,quinto,1,250,0
41199,empresa,1,250,0
41200,registra,1,250,0
41201,aumento,1,250,0
41202,cadena,1,250,0
41203,reportó,1,250,0
41204,suman,2,250,0
41205,sports,1,250,0
