,Palabra,Entidad,Empresa,Apariciones
96288,giesel,0,Grupo Argos,1
96289,gide,0,Sodimac,1
96290,gibson,0,Terpel,1
96291,gibson,0,Caracol,1
96292,gibraltar,1,Ecopetrol,1
96293,gibraltar,0,Ecopetrol,1
96294,gianni,0,Terpel,1
96295,giancarlo,0,Enel,1
96296,ghebreyesus,0,Itau,1
96297,ghaleb,0,Grupo Argos,1
96298,geño,0,Enel,1
96299,gewa,0,Davivienda,1
96300,getty,0,Grupo Argos,1
96301,gesto,0,Ecopetrol,1
96302,gesto,0,Claro,1
96303,gigantes,0,Cencosud,1
96304,gestionan,0,Cencosud,1
96305,gestionadas,0,Grupo Argos,1
96306,gestas,0,Nequi,1
96307,gestarse,0,Falabella,1
96308,gestantes,0,Sodimac,1
96309,gestantes,0,ETB,1
96310,gestando,0,Grupo Sura,1
96311,gestando,0,Alkosto,1
96312,gestación,0,Itau,1
96313,gestación,0,Caracol,1
96314,gesta,0,Enel,1
96315,gervasio,0,Claro,1
96316,germán,1,Claro,1
96317,germán,0,Sodimac,1
96318,germán,0,Promigas,1
96319,germán,0,Nequi,1
96320,germán,0,Grupo Exito,1
96321,germán,0,D1,1
96322,germán,0,Claro,1
96323,germán,0,Cencosud,1
96324,gestionado,0,Ecopetrol,1
96325,gestionan,0,Ecopetrol,1
96326,gesto,0,Caracol,1
96327,gestionando,0,Sodimac,1
96328,gestión,0,Terpel,1
96329,gestión,0,Grupo AVAL,1
96330,gestión,0,Caracol,1
96331,gestionándose,0,Falabella,1
96332,gestiones,0,Vanti,1
96333,gestiones,0,Promigas,1
96334,gestiones,0,ETB,1
96335,gestionarán,0,Itau,1
96336,gestionarte,0,Nequi,1
96337,gestionarlos,0,Claro,1
96338,gestionarlo,0,Nequi,1
96339,gestionarla,0,Ecopetrol,1
96340,gestionar,0,Sodimac,1
96341,gestionar,0,Promigas,1
96342,gestionar,0,Grupo Sura,1
96343,gestionar,0,Grupo Argos,1
96344,gestionar,0,Grupo AVAL,1
96345,gestionar,0,ETB,1
96346,gestionar,0,Davivienda,1
96347,gigantes,0,Caracol,1
96348,gigantes,0,Enel,1
96349,generales,0,Falabella,1
96350,girlfriend,0,Claro,1
96351,giratorias,0,Vanti,1
96352,giratoria,0,Vanti,1
96353,girasol,0,Falabella,1
96354,girasol,0,Cencosud,1
96355,giraron,0,Nequi,1
96356,giraron,0,Claro,1
96357,girardota,1,D1,1
96358,girardota,0,D1,1
96359,girardot,1,Enel,1
96360,girardot,1,Credibanco,1
96361,girard,0,Promigas,1
96362,girar,0,ETB,1
96363,girar,0,Cencosud,1
96364,girar,0,Caracol,1
96365,girando,0,Terpel,1
96366,giran,0,Nequi,1
96367,giran,0,Claro,1
96368,giraldo,1,Caracol,1
96369,giraldo,0,Promigas,1
96370,giren,0,Credibanco,1
96371,giro,0,Cencosud,1
96372,giraldo,0,Grupo Argos,1
96373,giro,0,Claro,1
96374,gitau,0,Itau,1
96375,girón,0,Vanti,1
96376,giró,0,Promigas,1
96377,giró,0,Ecopetrol,1
96378,giró,0,Claro,1
96379,girándose,0,Claro,1
96380,giros,0,Sodimac,1
96381,giros,0,Itau,1
96382,giros,0,Enel,1
96383,giros,0,Ecopetrol,1
96384,giros,0,Claro,1
96385,giros,0,Cencosud,1
96386,giros,0,Bancolombia,1
96387,giros,0,Alkosto,1
96388,girona,1,Alkosto,1
96389,giro,0,Sodimac,1
96390,giro,0,Promigas,1
96391,giro,0,Nequi,1
96392,giro,0,Enel,1
96393,giraldo,0,Nequi,1
96394,giraldo,0,Grupo AVAL,1
96395,gigantes,0,Promigas,1
96396,gilot,0,Grupo Exito,1
96397,gillioz,0,ETB,1
96398,gilipollas,0,Claro,1
96399,gilinskis,1,Bancolombia,1
96400,gilinski,1,Itau,1
96401,gilinski,1,Grupo Sura,1
96402,gilinski,1,Enel,1
96403,gilinski,0,Promigas,1
96404,giles,1,Cencosud,1
96405,giles,0,D1,1
96406,gilberto,0,Grupo AVAL,1
96407,gilberto,0,Caracol,1
96408,gigi,1,Falabella,1
96409,gigavatios,0,Promigas,1
96410,gigas,0,Grupo Argos,1
96411,gigantesco,0,Vanti,1
96412,gigantesco,0,Enel,1
96413,gigantescas,0,Promigas,1
96414,gigantescas,0,Alkosto,1
96415,gigantesca,0,ETB,1
96416,gilmore,0,Nequi,1
96417,gimeno,0,Falabella,1
96418,girados,0,Nequi,1
96419,gimió,0,Grupo Sura,1
96420,giraba,0,Claro,1
96421,gira,0,Sodimac,1
96422,gira,0,Nequi,1
96423,gira,0,Itau,1
96424,gira,0,ETB,1
96425,gira,0,Claro,1
96426,giphy,0,ETB,1
96427,giovanni,0,Grupo Argos,1
96428,giorgi,0,Falabella,1
96429,giola,0,Falabella,1
96430,gini,1,Claro,1
96431,gingroup,1,Cencosud,1
96432,ginecología,0,Claro,1
96433,ginebra,1,Enel,1
96434,gina,0,Terpel,1
96435,gina,0,Nequi,1
96436,gimnasios,0,ETB,1
96437,gimnasios,0,Credibanco,1
96438,gimnasia,0,Cencosud,1
96439,germán,0,Caracol,1
96440,germán,0,AES chivor,1
96441,geriátricos,0,Itau,1
96442,genere,0,Falabella,1
96443,genere,0,Credibanco,1
96444,genere,0,Caracol,1
96445,genere,0,Bancolombia,1
96446,generation,0,Falabella,1
96447,generarían,0,Enel,1
96448,generaría,0,Grupo Argos,1
96449,generaría,0,Ecopetrol,1
96450,generará,0,Enel,1
96451,generará,0,Ecopetrol,1
96452,generará,0,Alkosto,1
96453,generará,0,AES chivor,1
96454,generarse,0,Davivienda,1
96455,generaron,0,Sodimac,1
96456,generaron,0,Promigas,1
96457,generaron,0,Nequi,1
96458,generaron,0,Enel,1
96459,generaron,0,ETB,1
96460,generaron,0,Credibanco,1
96461,generaron,0,Bancolombia,1
96462,genere,0,Enel,1
96463,genere,0,Promigas,1
96464,generarle,0,Alkosto,1
96465,generen,0,Bancolombia,1
96466,generó,0,Sodimac,1
96467,generó,0,Promigas,1
96468,generó,0,Itau,1
96469,generó,0,Credibanco,1
96470,generó,0,Cencosud,1
96471,generó,0,Bancolombia,1
96472,generó,0,Alkosto,1
96473,generándole,0,Itau,1
96474,genersol,0,AES chivor,1
96475,generosidad,0,Terpel,1
96476,generosas,0,Grupo AVAL,1
96477,generosamente,0,Enel,1
96478,generosa,0,Caracol,1
96479,genero,0,Enel,1
96480,generen,0,Promigas,1
96481,generen,0,Grupo Sura,1
96482,generen,0,Enel,1
96483,generen,0,ETB,1
96484,generen,0,Claro,1
96485,generarles,0,Enel,1
96486,generarla,0,Bancolombia,1
96487,gerentes,0,Grupo Sura,1
96488,generan,0,AES chivor,1
96489,generamos,0,D1,1
96490,generalmente,0,Terpel,1
96491,generalmente,0,Nequi,1
96492,generalmente,0,Itau,1
96493,generalmente,0,Grupo Exito,1
96494,generalmente,0,ETB,1
96495,generalmente,0,Davivienda,1
96496,generalmente,0,Cencosud,1
96497,generalmente,0,Caracol,1
96498,generalmente,0,BBVA,1
96499,generalizados,0,Enel,1
96500,generalizado,0,Vanti,1
96501,generalizado,0,Itau,1
96502,generalizado,0,Grupo AVAL,1
96503,generalizado,0,Enel,1
96504,generalizada,0,Enel,1
96505,generalizada,0,ETB,1
96506,generalizaciones,0,Claro,1
96507,generales,0,Nequi,1
96508,generamos,0,Promigas,1
96509,generan,0,ETB,1
96510,generaran,0,Claro,1
96511,generan,0,Grupo AVAL,1
96512,generara,0,Promigas,1
96513,generar,0,Vanti,1
96514,generar,0,D1,1
96515,generar,0,Caracol,1
96516,generar,0,AES chivor,1
96517,generando,0,Vanti,1
96518,generando,0,Sodimac,1
96519,generando,0,Promigas,1
96520,generando,0,Grupo Argos,1
96521,generando,0,Davivienda,1
96522,generando,0,D1,1
96523,generando,0,Credibanco,1
96524,generando,0,Claro,1
96525,generando,0,BBVA,1
96526,generando,0,Alkosto,1
96527,generan,0,Sodimac,1
96528,generan,0,Nequi,1
96529,generan,0,Itau,1
96530,generan,0,Grupo Argos,1
96531,generó,0,Terpel,1
96532,genes,0,Itau,1
96533,geniales,0,Sodimac,1
96534,gerardo,0,ETB,1
96535,gerard,0,Caracol,1
96536,geraint,0,Itau,1
96537,geovictoria,0,BBVA,1
96538,geotérmico,0,Ecopetrol,1
96539,geotérmica,0,Promigas,1
96540,geotérmica,0,Enel,1
96541,geotérmica,0,Ecopetrol,1
96542,geotécnicas,0,Vanti,1
96543,geotextiles,0,Alkosto,1
96544,geotermia,0,Promigas,1
96545,geotermia,0,AES chivor,1
96546,geotecnia,0,Alkosto,1
96547,georgina,0,Nequi,1
96548,georgieva,0,Bancolombia,1
96549,georgetown,0,Grupo Sura,1
96550,george,0,Grupo Exito,1
96551,georg,0,Credibanco,1
96552,geoprocesamiento,0,Claro,1
96553,geopolíticos,0,Enel,1
96554,gerard,0,Promigas,1
96555,gerardo,0,Sodimac,1
96556,genialidad,0,Grupo Exito,1
96557,gerardromero,0,Claro,1
96558,gerentes,0,Cencosud,1
96559,gerentes,0,BBVA,1
96560,gerente,0,Grupo Argos,1
96561,gerente,0,Davivienda,1
96562,gerenció,0,Ecopetrol,1
96563,gerenciar,0,Ecopetrol,1
96564,gerenciamiento,0,Claro,1
96565,gerenciamiento,0,BBVA,1
96566,gerenciales,0,Promigas,1
96567,gerencial,0,Sodimac,1
96568,gerencial,0,Ecopetrol,1
96569,gerencia,0,Sodimac,1
96570,gerencia,0,Nequi,1
96571,gerencia,0,Grupo Argos,1
96572,gerencia,0,Enel,1
96573,gerencia,0,D1,1
96574,gerencia,0,Credibanco,1
96575,gerencia,0,Bancolombia,1
96576,gerencia,0,BBVA,1
96577,geopolíticos,0,Ecopetrol,1
96578,geopolíticas,0,Ecopetrol,1
96579,geopolíticas,0,Bancolombia,1
96580,geopolítica,0,Promigas,1
96581,geoeconómicas,0,Enel,1
96582,geoamenazas,1,Grupo Exito,1
96583,genéticos,0,Cencosud,1
96584,genético,0,Promigas,1
96585,genética,0,Itau,1
96586,genética,0,Falabella,1
96587,genética,0,D1,1
96588,genérica,0,Nequi,1
96589,genuinas,0,Grupo Argos,1
96590,gento,0,Enel,1
96591,gentil,0,Vanti,1
96592,gentera,0,Cencosud,1
96593,gente,0,Ecopetrol,1
96594,genocidio,0,Grupo AVAL,1
96595,genocidio,0,Claro,1
96596,genitales,0,Sodimac,1
96597,genios,0,Terpel,1
96598,genialidades,0,Vanti,1
96599,genialidad,0,Terpel,1
96600,geografía,0,ETB,1
96601,geografías,0,BBVA,1
96602,geografías,0,Bancolombia,1
96603,geográfico,0,Claro,1
96604,geopolítica,0,Nequi,1
96605,geopark,1,AES chivor,1
96606,geopark,0,Cencosud,1
96607,geométricas,0,Nequi,1
96608,geológico,0,Grupo Exito,1
96609,geológica,0,Alkosto,1
96610,geográfico,0,Grupo AVAL,1
96611,geográfico,0,Enel,1
96612,geográficas,0,Grupo Exito,1
96613,geografías,0,Cencosud,1
96614,geográficas,0,Falabella,1
96615,geográficas,0,ETB,1
96616,geográfica,0,Vanti,1
96617,geográfica,0,Claro,1
96618,geográfica,0,Cencosud,1
96619,geographical,0,Claro,1
96620,geografías,0,Grupo Sura,1
96621,geografías,0,Falabella,1
96622,gubernamentales,0,Nequi,1
96623,gucci,1,Falabella,1
96624,guená,0,Sodimac,1
96625,higgins,0,Alkosto,1
96626,hierro,0,Nequi,1
96627,hierro,0,Ecopetrol,1
96628,hierro,0,ETB,1
96629,hiere,0,Ecopetrol,1
96630,hierbas,0,Claro,1
96631,hier,0,ETB,1
96632,hielo,0,Promigas,1
96633,hielo,0,Enel,1
96634,hidrógeno,0,Grupo AVAL,1
96635,hidrógeno,0,ETB,1
96636,hidráulico,0,Claro,1
96637,hidráulicas,0,Grupo AVAL,1
96638,hidrológicas,0,Enel,1
96639,hidrología,0,Sodimac,1
96640,hidroituango,1,Promigas,1
96641,hidroituango,1,Grupo Argos,1
96642,hidroituango,1,Bancolombia,1
96643,hidroituango,1,AES chivor,1
96644,hidrográfica,0,Sodimac,1
96645,hierro,0,Promigas,1
96646,higgins,1,Sodimac,1
96647,hidroeléctricas,0,AES chivor,1
96648,high,0,Grupo AVAL,1
96649,hijos,0,Credibanco,1
96650,hijoneiva,0,D1,1
96651,hijo,0,Terpel,1
96652,hijo,0,Promigas,1
96653,hijo,0,Grupo Exito,1
96654,hijo,0,Falabella,1
96655,hijo,0,Ecopetrol,1
96656,hijo,0,Claro,1
96657,hijas,0,Sodimac,1
96658,hijas,0,Davivienda,1
96659,hijas,0,Bancolombia,1
96660,hija,0,Grupo Exito,1
96661,hija,0,Grupo Argos,1
96662,hiit,0,Cencosud,1
96663,higuita,0,Falabella,1
96664,higiene,0,Itau,1
96665,higiene,0,Grupo Argos,1
96666,higiene,0,Credibanco,1
96667,high,0,Promigas,1
96668,hidroeléctrico,0,Grupo Argos,1
96669,hidroeléctrica,0,Ecopetrol,1
96670,hijos,0,Ecopetrol,1
96671,hicimos,0,Alkosto,1
96672,hicieran,0,Ecopetrol,1
96673,hicieran,0,D1,1
96674,hicieran,0,Claro,1
96675,hicieran,0,BBVA,1
96676,hiciera,0,Promigas,1
96677,hiciera,0,Grupo Exito,1
96678,hiciera,0,Grupo AVAL,1
96679,hiciera,0,Falabella,1
96680,hiciera,0,Caracol,1
96681,hiciera,0,Bancolombia,1
96682,hice,0,Vanti,1
96683,hice,0,Grupo AVAL,1
96684,hice,0,Davivienda,1
96685,hice,0,Claro,1
96686,hice,0,Caracol,1
96687,hezbolá,1,Grupo AVAL,1
96688,hewson,0,BBVA,1
96689,heterogéneas,0,Enel,1
96690,heterogeneidad,0,Claro,1
96691,hicieran,0,Promigas,1
96692,hicimos,0,Caracol,1
96693,hidroeléctrica,0,Alkosto,1
96694,hicimos,0,ETB,1
96695,hidrocarburíferos,0,Ecopetrol,1
96696,hidrocarburífera,0,Ecopetrol,1
96697,hidrocarburos,0,Terpel,1
96698,hidrocarburos,0,ETB,1
96699,hidrocarburos,0,Cencosud,1
96700,hidrocarburos,0,Bancolombia,1
96701,hidrocarburos,0,AES chivor,1
96702,hidrocarburo,0,Vanti,1
96703,hidratos,0,Promigas,1
96704,hidratación,0,Grupo Sura,1
96705,hidalgo,1,ETB,1
96706,hidalgo,0,Nequi,1
96707,hidalgo,0,Grupo AVAL,1
96708,hiciéramos,0,Grupo AVAL,1
96709,hiciste,0,Cencosud,1
96710,hicimos,0,Vanti,1
96711,hicimos,0,Grupo Sura,1
96712,hicimos,0,Grupo AVAL,1
96713,hicimos,0,Falabella,1
96714,hijos,0,ETB,1
96715,hijos,0,Falabella,1
96716,heterodoxa,0,Enel,1
96717,hipócritas,0,Grupo Sura,1
96718,hipotiroidismo,0,Nequi,1
96719,hipotecarios,0,Nequi,1
96720,hipotecarios,0,Itau,1
96721,hipotecarios,0,BBVA,1
96722,hipotecario,0,Itau,1
96723,hipotecario,0,Grupo AVAL,1
96724,hipotecario,0,D1,1
96725,hipotecario,0,Credibanco,1
96726,hipotecario,0,Claro,1
96727,hipotecaria,0,Grupo AVAL,1
96728,hipotecaria,0,BBVA,1
96729,hipopótamos,0,Grupo Sura,1
96730,hipopótamos,0,Ecopetrol,1
96731,hipoglucemia,0,Nequi,1
96732,hipnótico,0,Falabella,1
96733,hipnótico,0,Alkosto,1
96734,hipnagógico,0,Promigas,1
96735,hipnagogia,0,Promigas,1
96736,hipervive,1,Sodimac,1
96737,hips,0,Claro,1
96738,hipótesis,0,Alkosto,1
96739,hipertextualidad,0,Terpel,1
96740,hipótesis,0,Caracol,1
96741,historia,0,Cencosud,1
96742,hispanos,0,Grupo Argos,1
96743,hispanoamérica,0,Cencosud,1
96744,hispanics,0,Terpel,1
96745,hispania,1,Davivienda,1
96746,hispam,0,Terpel,1
96747,hiscox,1,Falabella,1
96748,hirviendo,0,Terpel,1
96749,hirschman,1,Enel,1
96750,hiroshi,0,Claro,1
96751,hiroshi,0,BBVA,1
96752,hiriéndolo,0,Davivienda,1
96753,hirieron,0,Davivienda,1
96754,hipótesis,0,Terpel,1
96755,hipótesis,0,Itau,1
96756,hipótesis,0,Grupo Argos,1
96757,hipótesis,0,Ecopetrol,1
96758,hipótesis,0,Davivienda,1
96759,hipótesis,0,D1,1
96760,hipertiroidismo,0,Grupo Sura,1
96761,hipertensión,0,ETB,1
96762,hijos,0,Grupo AVAL,1
96763,hincha,0,D1,1
96764,hincapié,0,Bancolombia,1
96765,himnos,0,Grupo AVAL,1
96766,himnos,0,ETB,1
96767,himnos,0,Claro,1
96768,himno,0,Grupo Exito,1
96769,himno,0,Enel,1
96770,himalaya,1,Promigas,1
96771,hilsaca,0,Grupo AVAL,1
96772,hilos,0,Davivienda,1
96773,hilos,0,Cencosud,1
96774,hilos,0,Caracol,1
96775,hilo,0,Nequi,1
96776,hilo,0,Credibanco,1
96777,hilo,0,BBVA,1
96778,hilda,0,Cencosud,1
96779,hilary,0,Claro,1
96780,hilario,0,Grupo Sura,1
96781,hijos,0,Terpel,1
96782,hijos,0,Grupo Exito,1
96783,hincapié,0,Caracol,1
96784,hinchas,0,Caracol,1
96785,hipersónicos,0,Terpel,1
96786,hinchas,0,Cencosud,1
96787,hipersónico,0,Terpel,1
96788,hipersónica,0,Terpel,1
96789,hipersensibles,0,Sodimac,1
96790,hipermercados,0,Sodimac,1
96791,hipermercados,0,Cencosud,1
96792,hipermercado,0,Cencosud,1
96793,hipermercado,0,Alkosto,1
96794,hiperbodegas,0,Alkosto,1
96795,hiperbodega,0,Alkosto,1
96796,hiperaceleración,0,Terpel,1
96797,hiper,0,Grupo Exito,1
96798,hinojosa,0,Enel,1
96799,hindú,0,Falabella,1
96800,hinduistas,0,Terpel,1
96801,hinduista,0,Sodimac,1
96802,hinchas,0,Vanti,1
96803,hinchas,0,Nequi,1
96804,hinchas,0,Grupo Exito,1
96805,hinchas,0,Davivienda,1
96806,heterodoxos,0,Enel,1
96807,heston,0,Enel,1
96808,helder,0,Enel,1
96809,herencia,0,Cencosud,1
96810,heredó,0,Terpel,1
96811,heredó,0,Nequi,1
96812,heredé,0,Nequi,1
96813,herederos,0,Nequi,1
96814,herederos,0,BBVA,1
96815,heredero,0,Falabella,1
96816,heredera,0,Terpel,1
96817,heredera,0,Falabella,1
96818,heredera,0,ETB,1
96819,heredera,0,Alkosto,1
96820,heredados,0,Enel,1
96821,heredado,0,Nequi,1
96822,heredada,0,Terpel,1
96823,heredable,0,Itau,1
96824,heredaban,0,ETB,1
96825,hercel,0,Terpel,1
96826,hercel,0,Enel,1
96827,herbolarios,0,Grupo Sura,1
96828,herbarios,0,Grupo Sura,1
96829,herencia,0,Alkosto,1
96830,herencia,0,Grupo Exito,1
96831,heraldo,0,Sodimac,1
96832,herencias,0,Nequi,1
96833,heridos,0,ETB,1
96834,heridos,0,D1,1
96835,heridos,0,BBVA,1
96836,herido,0,Terpel,1
96837,herido,0,Sodimac,1
96838,herido,0,Promigas,1
96839,herido,0,Nequi,1
96840,herido,0,Grupo AVAL,1
96841,herido,0,Ecopetrol,1
96842,herido,0,D1,1
96843,heridas,0,Grupo Sura,1
96844,heridas,0,Claro,1
96845,heridas,0,Alkosto,1
96846,herida,0,Grupo Argos,1
96847,herida,0,Enel,1
96848,herida,0,Davivienda,1
96849,herida,0,Caracol,1
96850,herida,0,Alkosto,1
96851,herfindahl,1,Enel,1
96852,herbario,0,Grupo Sura,1
96853,hepática,0,Sodimac,1
96854,heridos,0,Grupo AVAL,1
96855,hembra,0,Ecopetrol,1
96856,hematológica,0,Enel,1
96857,helvético,0,BBVA,1
96858,helvética,0,BBVA,1
96859,helprofe,0,BBVA,1
96860,helped,0,Falabella,1
96861,help,0,Cencosud,1
96862,helou,1,Nequi,1
96863,helm,0,ETB,1
96864,helm,0,Cencosud,1
96865,helm,0,BBVA,1
96866,helloween,1,Grupo Sura,1
96867,hell,0,Sodimac,1
96868,helio,0,Cencosud,1
96869,helio,0,Alkosto,1
96870,helicópteros,0,Grupo Exito,1
96871,helicóptero,0,Grupo AVAL,1
96872,helicóptero,0,Caracol,1
96873,helicoportada,0,Sodimac,1
96874,helena,0,Vanti,1
96875,hembra,0,Caracol,1
96876,hembra,0,Promigas,1
96877,hepática,0,Enel,1
96878,hemiciclo,0,ETB,1
96879,hepburn,1,Falabella,1
96880,henry,1,Promigas,1
96881,henry,1,Davivienda,1
96882,henry,1,Caracol,1
96883,henry,0,Terpel,1
96884,henry,0,Sodimac,1
96885,henry,0,Grupo Exito,1
96886,henry,0,Claro,1
96887,henry,0,BBVA,1
96888,heno,0,Grupo AVAL,1
96889,henao,1,Nequi,1
96890,henao,1,Cencosud,1
96891,henao,1,Caracol,1
96892,henao,0,Credibanco,1
96893,henao,0,Caracol,1
96894,henao,0,Bancolombia,1
96895,henan,0,Enel,1
96896,hemisferio,0,Terpel,1
96897,hemipléjica,0,Vanti,1
96898,heridos,0,Enel,1
96899,heridos,0,Nequi,1
96900,heráclito,0,Enel,1
96901,heroína,0,Claro,1
96902,heroica,0,Credibanco,1
96903,hernández,1,Terpel,1
96904,hernández,1,Enel,1
96905,hernández,1,Cencosud,1
96906,hernández,1,BBVA,1
96907,hernández,1,Alkosto,1
96908,hernández,0,Vanti,1
96909,hernández,0,Nequi,1
96910,hernández,0,Falabella,1
96911,hernández,0,Enel,1
96912,hernández,0,Davivienda,1
96913,hernández,0,Caracol,1
96914,hernán,0,Sodimac,1
96915,hernán,0,Promigas,1
96916,hernán,0,Nequi,1
96917,hernán,0,Ecopetrol,1
96918,hernán,0,Caracol,1
96919,hernán,0,BBVA,1
96920,hernando,0,Enel,1
96921,heroica,0,Promigas,1
96922,heroína,0,Grupo AVAL,1
96923,herméticos,0,Alkosto,1
96924,herramienta,0,Cencosud,1
96925,hertzianas,0,Caracol,1
96926,herrera,1,Nequi,1
96927,herrera,0,Vanti,1
96928,herrera,0,Promigas,1
96929,herrera,0,Ecopetrol,1
96930,herrera,0,D1,1
96931,herrera,0,Alkosto,1
96932,herramientas,0,Sodimac,1
96933,herramientas,0,Promigas,1
96934,herramientas,0,Cencosud,1
96935,herramientas,0,BBVA,1
96936,herramienta,0,Sodimac,1
96937,herramienta,0,Promigas,1
96938,herramienta,0,Itau,1
96939,herramienta,0,Grupo Sura,1
96940,herramienta,0,Grupo Exito,1
96941,herramienta,0,Enel,1
96942,herramienta,0,Ecopetrol,1
96943,herramienta,0,Davivienda,1
96944,hernando,0,Caracol,1
96945,hermético,0,Terpel,1
96946,heridos,0,Promigas,1
96947,hermano,0,Sodimac,1
96948,hermano,0,Falabella,1
96949,hermano,0,Enel,1
96950,hermano,0,Ecopetrol,1
96951,hermano,0,ETB,1
96952,hermano,0,D1,1
96953,hermano,0,Alkosto,1
96954,hermann,0,BBVA,1
96955,hermanito,0,Enel,1
96956,hermandades,0,Vanti,1
96957,hermandad,0,Vanti,1
96958,hermandad,0,Itau,1
96959,hermanas,0,Enel,1
96960,hermana,0,Sodimac,1
96961,hermana,0,Promigas,1
96962,hermana,0,Grupo Sura,1
96963,hermana,0,Enel,1
96964,hermana,0,Alkosto,1
96965,herman,0,Ecopetrol,1
96966,heridos,0,Sodimac,1
96967,hermano,0,Grupo Argos,1
96968,hermanos,0,BBVA,1
96969,hermosos,0,D1,1
96970,hermanos,0,Caracol,1
96971,hermoso,0,Falabella,1
96972,hermoso,0,Claro,1
96973,hermoso,0,Alkosto,1
96974,hermosas,0,Davivienda,1
96975,hermosas,0,Caracol,1
96976,hermosa,0,Grupo AVAL,1
96977,hermosa,0,Falabella,1
96978,hermosa,0,Claro,1
96979,hermetismo,0,Caracol,1
96980,hermes,0,Nequi,1
96981,hermanos,0,Terpel,1
96982,hermanos,0,Sodimac,1
96983,hermanos,0,Promigas,1
96984,hermanos,0,Itau,1
96985,hermanos,0,Grupo Sura,1
96986,hermanos,0,Grupo Exito,1
96987,hermanos,0,Grupo AVAL,1
96988,hermanos,0,Falabella,1
96989,hermanos,0,Davivienda,1
96990,historiador,0,Enel,1
96991,historiador,0,Nequi,1
96992,historiador,0,Sodimac,1
96993,hormiga,0,BBVA,1
96994,horizontes,0,Enel,1
96995,horizonte,0,Sodimac,1
96996,horizonte,0,Promigas,1
96997,horizonte,0,Grupo Sura,1
96998,horizonte,0,ETB,1
96999,horizonte,0,Claro,1
97000,horizonte,0,BBVA,1
97001,horizontales,0,D1,1
97002,horizontal,0,Terpel,1
97003,horizontal,0,Sodimac,1
97004,horizontal,0,ETB,1
97005,horasegún,0,Credibanco,1
97006,horasdesde,0,Credibanco,1
97007,horarios,0,Nequi,1
97008,horarios,0,Grupo AVAL,1
97009,horarios,0,Falabella,1
97010,horarios,0,Enel,1
97011,horarios,0,D1,1
97012,horarios,0,Cencosud,1
97013,hormara,0,Claro,1
97014,hormiga,0,Cencosud,1
97015,horario,0,Sodimac,1
97016,hormiga,0,Itau,1
97017,horror,0,Enel,1
97018,horribles,0,Itau,1
97019,horribles,0,Grupo Sura,1
97020,horrible,0,Grupo AVAL,1
97021,horrible,0,Davivienda,1
97022,horrible,0,Claro,1
97023,horquilla,0,Davivienda,1
97024,hornos,0,Vanti,1
97025,horno,0,Vanti,1
97026,horno,0,Cencosud,1
97027,hormonas,0,Nequi,1
97028,hormonas,0,Itau,1
97029,hormonales,0,Falabella,1
97030,hormonal,0,Claro,1
97031,hormona,0,Itau,1
97032,hormona,0,Grupo Exito,1
97033,hormona,0,Falabella,1
97034,hormona,0,ETB,1
97035,hormiga,0,Nequi,1
97036,horarios,0,BBVA,1
97037,horario,0,Promigas,1
97038,horror,0,Terpel,1
97039,honrando,0,Bancolombia,1
97040,honraba,0,Enel,1
97041,honra,0,Itau,1
97042,honra,0,Grupo Argos,1
97043,honores,0,Terpel,1
97044,honores,0,Grupo Argos,1
97045,honorarios,0,Grupo Argos,1
97046,honorarios,0,Davivienda,1
97047,honoraria,0,Grupo Sura,1
97048,honorables,0,Grupo Exito,1
97049,honor,0,Itau,1
97050,honor,0,Enel,1
97051,honor,0,Alkosto,1
97052,honk,0,Promigas,1
97053,hongos,0,Promigas,1
97054,hongos,0,Grupo Sura,1
97055,hongos,0,Davivienda,1
97056,hongos,0,Cencosud,1
97057,hong,0,Nequi,1
97058,hong,0,Falabella,1
97059,honrada,0,Grupo AVAL,1
97060,honrar,0,Enel,1
97061,horario,0,Grupo Sura,1
97062,honrar,0,Falabella,1
97063,horario,0,Grupo Exito,1
97064,horario,0,Falabella,1
97065,horario,0,Ecopetrol,1
97066,horario,0,D1,1
97067,horario,0,Caracol,1
97068,horario,0,BBVA,1
97069,horarias,0,Davivienda,1
97070,horacio,0,Promigas,1
97071,horacio,0,Grupo Argos,1
97072,hora,0,Sodimac,1
97073,hora,0,Falabella,1
97074,hopper,1,Nequi,1
97075,hopkins,0,D1,1
97076,hope,1,Falabella,1
97077,hoover,1,Alkosto,1
97078,hood,0,D1,1
97079,honrará,0,Promigas,1
97080,honrarla,0,Grupo Argos,1
97081,honrar,0,Terpel,1
97082,horror,0,Nequi,1
97083,horror,0,Vanti,1
97084,historiador,0,Terpel,1
97085,hotelería,0,Bancolombia,1
97086,hotelera,0,Terpel,1
97087,hotelera,0,Sodimac,1
97088,hotelera,0,Grupo Sura,1
97089,hotelera,0,Caracol,1
97090,hotel,0,Promigas,1
97091,hotel,0,Grupo Argos,1
97092,hotel,0,Grupo AVAL,1
97093,hotel,0,Falabella,1
97094,hotel,0,Credibanco,1
97095,hotel,0,Claro,1
97096,hotel,0,Cencosud,1
97097,hotel,0,Caracol,1
97098,hotel,0,BBVA,1
97099,hostilidades,0,Claro,1
97100,hostilidad,0,Sodimac,1
97101,hostilidad,0,Grupo Exito,1
97102,hostiles,0,Vanti,1
97103,hostiles,0,Grupo Exito,1
97104,hostil,0,Enel,1
97105,hoteleros,0,Terpel,1
